FDID,RESPONSE_TIME,FIRE_CLEARANCE_TIME,DEPT_STA,INC_TYPE,SHIFT,PROP_VAL
39065,8.0,2.0,11,118,,0.0
39065,7.0,6.0,11,151,,0.0
39065,7.0,4.0,11,151,,0.0
39065,8.0,28.0,11,111,,1000000.0
39065,3.0,1.0,13,151,,0.0
39065,8.0,2.0,12,151,,0.0
39065,6.0,77.0,11,111,,500000.0
39065,8.0,5.0,12,151,,0.0
39065,7.0,4.0,11,151,,0.0
39065,6.0,5.0,11,118,,0.0
39065,5.0,18.0,11,131,,5000.0
39065,6.0,2.0,13,151,,0.0
39065,6.0,9.0,13,154,,0.0
39065,7.0,6.0,11,150,,0.0
39065,8.0,9.0,13,141,,0.0
39065,18.0,31.0,12,151,,0.0
39065,15.0,7.0,13,154,,0.0
39065,5.0,7.0,11,151,,0.0
39065,7.0,27.0,12,131,,25000.0
39065,4.0,40.0,14,100,,500000.0
39065,11.0,37.0,14,142,,0.0
39065,9.0,2.0,13,151,,0.0
39065,5.0,24.0,13,111,,200000.0
39065,8.0,10.0,13,140,,0.0
39065,4.0,7.0,11,151,,0.0
39065,9.0,4.0,12,151,,0.0
39065,11.0,8.0,12,151,,0.0
39065,9.0,28.0,12,131,,5000.0
39065,8.0,12.0,13,151,,0.0
39065,7.0,3.0,12,118,,0.0
39065,0.0,12.0,13,140,,0.0
39065,4.0,101.0,11,111,,100000.0
39065,12.0,5.0,14,100,,0.0
39065,13.0,11.0,11,140,,0.0
39065,5.0,15.0,12,151,,0.0
39065,8.0,9.0,11,151,,0.0
39065,5.0,30.0,12,131,,0.0
39065,6.0,5.0,11,154,,0.0
39065,11.0,72.0,13,111,,0.0
39065,6.0,14.0,13,142,,0.0
39065,6.0,1.0,12,100,,0.0
39065,11.0,40.0,11,151,,0.0
39065,7.0,51.0,12,131,,30001.0
39065,4.0,9.0,12,160,,0.0
39065,8.0,4.0,12,151,,0.0
39065,9.0,2.0,13,151,,0.0
39065,6.0,1.0,11,150,,0.0
39065,9.0,26.0,12,131,,10000.0
39065,6.0,2.0,11,151,,0.0
39065,2.0,6.0,12,113,,0.0
39065,8.0,16.0,13,150,,0.0
39065,6.0,9.0,12,150,,0.0
39065,8.0,36.0,12,132,,0.0
39065,14.0,21.0,12,132,,0.0
39065,6.0,29.0,12,150,,0.0
39065,7.0,4.0,12,150,,0.0
39065,7.0,17.0,11,154,,0.0
39065,5.0,13.0,11,143,,0.0
39065,11.0,3.0,14,154,,0.0
39065,7.0,10.0,14,131,,15000.0
39065,7.0,44.0,12,160,,1000.0
39065,9.0,3.0,13,151,,0.0
39065,6.0,24.0,11,131,,10000.0
39065,9.0,30.0,12,118,,0.0
39065,13.0,5.0,12,150,,0.0
39065,3.0,10.0,12,150,,0.0
39065,18.0,39.0,14,131,,0.0
39065,6.0,36.0,11,113,,5000.0
39065,6.0,15.0,11,131,,0.0
39065,9.0,50.0,11,118,,2000.0
39065,9.0,4.0,13,154,,0.0
39065,6.0,2.0,13,150,,0.0
39065,6.0,4.0,11,151,,0.0
39065,9.0,65.0,12,151,,0.0
39065,9.0,0.0,12,118,,0.0
39065,7.0,14.0,13,150,,0.0
39065,6.0,22.0,12,131,,15000.0
39065,6.0,1.0,11,151,,0.0
39065,7.0,2.0,12,150,,0.0
39065,6.0,2.0,11,151,,0.0
39065,8.0,10.0,13,154,,0.0
39065,6.0,2.0,11,151,,0.0
39065,6.0,4.0,11,154,,0.0
39065,14.0,12.0,12,118,,0.0
39065,5.0,17.0,12,131,,5000.0
39065,8.0,6.0,11,151,,0.0
39065,12.0,3.0,12,100,,0.0
39065,5.0,1.0,11,150,,0.0
39065,5.0,1.0,11,151,,0.0
39065,8.0,30.0,13,150,,0.0
39065,6.0,34.0,11,131,,30000.0
39065,6.0,5.0,11,151,,0.0
39065,7.0,11.0,13,154,,0.0
39065,8.0,2.0,11,150,,0.0
39065,11.0,15.0,12,151,,0.0
39065,7.0,2.0,11,151,,0.0
39065,9.0,7.0,12,118,,0.0
39065,9.0,8.0,12,118,,0.0
39065,7.0,3.0,12,151,,0.0
39065,13.0,8.0,12,150,,0.0
39065,9.0,29.0,12,131,,15000.0
39065,8.0,7.0,12,150,,0.0
39065,6.0,3.0,12,150,,0.0
39065,10.0,36.0,12,131,,0.0
39065,6.0,1.0,13,150,,0.0
39065,6.0,48.0,14,111,,450000.0
39065,7.0,23.0,12,151,,0.0
39065,4.0,94.0,11,111,,250000.0
39065,6.0,7.0,12,118,,0.0
39065,11.0,1.0,12,118,,0.0
39065,8.0,1.0,11,151,,0.0
39065,10.0,36.0,12,131,,20000.0
39065,7.0,4.0,14,118,,0.0
39065,7.0,5.0,12,150,,0.0
39065,7.0,0.0,13,150,,0.0
39065,6.0,7.0,12,151,,0.0
39065,7.0,5.0,11,113,,0.0
39065,7.0,8.0,11,151,,0.0
39065,6.0,2.0,11,150,,0.0
39065,8.0,7.0,12,150,,0.0
39065,5.0,108.0,14,111,,350000.0
39065,7.0,1.0,13,150,,0.0
39065,8.0,2.0,11,151,,0.0
39065,4.0,6.0,11,150,,0.0
39065,9.0,4.0,12,118,,0.0
39065,6.0,14.0,13,111,,0.0
39075,18.0,32.0,14,111,1,
39075,22.0,233.0,14,111,2,
39075,16.0,34.0,14,111,2,
39075,16.0,122.0,14,111,1,
39075,15.0,11.0,14,111,2,
39075,11.0,37.0,14,143,1,
39075,54.0,96.0,14,111,2,
39075,9.0,75.0,14,142,1,
39075,8.0,116.0,14,142,2,
39075,16.0,47.0,14,132,2,
39075,13.0,174.0,14,150,1,
39075,24.0,295.0,14,141,1,
39075,10.0,184.0,14,111,2,
39075,3.0,31.0,14,143,2,
39075,8.0,22.0,14,131,2,
39075,16.0,179.0,14,111,2,
39075,41.0,246.0,14,140,2,
39075,13.0,4.0,14,130,1,
39095,12.0,3.0,182,143,,0.0
39095,9.0,121.0,182,112,,0.0
39095,12.0,14.0,181,143,,0.0
39095,54.0,165.0,181,110,,0.0
39095,55.0,1.0,181,150,,0.0
39095,11.0,4.0,182,143,,0.0
39095,20.0,10.0,182,150,,0.0
39095,4.0,29.0,181,131,,0.0
39095,7.0,6.0,181,151,,0.0
39095,9.0,1.0,181,143,,0.0
39095,14.0,37.0,182,131,,0.0
39095,43.0,37.0,181,142,,0.0
39095,12.0,73.0,182,142,,0.0
39095,9.0,10.0,182,143,,0.0
39095,8.0,14.0,182,142,,0.0
39095,9.0,26.0,181,150,,0.0
39095,15.0,22.0,182,143,,0.0
39095,10.0,33.0,181,143,,0.0
39095,13.0,19.0,181,131,,0.0
39095,7.0,153.0,181,111,,0.0
39095,11.0,15.0,181,143,,0.0
39095,5.0,8.0,181,143,,0.0
39095,2.0,47.0,181,142,,0.0
39095,35.0,104.0,181,110,,0.0
39095,13.0,152.0,182,132,,0.0
39095,5.0,13.0,181,143,,0.0
39095,10.0,10.0,182,151,,0.0
39095,110.0,171.0,181,150,,0.0
39095,9.0,38.0,182,134,,0.0
39095,8.0,27.0,181,131,,0.0
39095,9.0,43.0,181,143,,0.0
39095,9.0,20.0,181,143,,0.0
39095,9.0,37.0,182,142,,0.0
39095,8.0,12.0,181,142,,0.0
39095,9.0,25.0,181,131,,0.0
39095,16.0,16.0,182,100,,0.0
39095,14.0,4.0,182,100,,0.0
39095,13.0,25.0,182,150,,0.0
39095,13.0,18.0,181,143,,0.0
39095,12.0,14.0,181,140,,0.0
39095,8.0,11.0,181,151,,0.0
39095,9.0,7.0,181,143,,0.0
39095,44.0,67.0,181,110,,0.0
39095,10.0,2.0,182,150,,0.0
39095,5.0,0.0,181,143,,0.0
39095,7.0,41.0,182,132,,0.0
39095,7.0,40.0,181,131,,0.0
39095,8.0,24.0,181,143,,0.0
39095,10.0,15.0,181,131,,0.0
39095,11.0,36.0,181,143,,0.0
39095,3.0,53.0,181,151,,0.0
39095,12.0,16.0,182,143,,0.0
39095,32.0,75.0,181,172,,0.0
39095,10.0,6.0,182,118,,0.0
39095,9.0,910.0,182,111,,0.0
39095,6.0,13.0,181,143,,0.0
39095,13.0,114.0,182,143,,0.0
39095,41.0,77.0,181,143,,0.0
39095,12.0,69.0,181,110,,0.0
39095,7.0,30.0,181,110,,0.0
39095,5.0,22.0,181,143,,0.0
39095,8.0,84.0,181,142,,0.0
39095,8.0,75.0,181,142,,0.0
39095,9.0,2.0,181,140,,0.0
39095,10.0,66.0,181,142,,0.0
39095,6.0,57.0,181,143,,0.0
39095,6.0,174.0,181,140,,0.0
39095,14.0,144.0,181,140,,0.0
39095,28.0,104.0,181,140,,0.0
39095,16.0,98.0,181,142,,0.0
39095,10.0,6.0,182,143,,0.0
39095,8.0,19.0,181,140,,0.0
39095,13.0,38.0,181,140,,0.0
39095,14.0,66.0,181,142,,0.0
39095,8.0,11.0,182,150,,0.0
39095,12.0,37.0,181,150,,0.0
39095,32.0,246.0,181,142,,0.0
39095,10.0,3.0,181,110,,0.0
39095,41.0,20.0,181,140,,0.0
39095,15.0,14.0,182,143,,0.0
39095,14.0,6.0,182,150,,0.0
39095,56.0,132.0,182,110,,0.0
39095,10.0,23.0,182,135,,0.0
39095,7.0,5.0,181,142,,0.0
39095,6.0,28.0,182,114,,0.0
39095,7.0,34.0,181,140,,0.0
39095,7.0,39.0,181,150,,0.0
39095,1.0,87.0,181,110,,0.0
39095,10.0,20.0,181,131,,0.0
39095,12.0,24.0,181,150,,0.0
39095,9.0,7.0,182,131,,0.0
39095,8.0,6.0,181,150,,0.0
39095,9.0,6.0,181,150,,0.0
39095,5.0,37.0,181,110,,0.0
39095,4.0,12.0,181,150,,0.0
39095,6.0,9.0,182,150,,0.0
39095,10.0,5.0,182,150,,0.0
39095,10.0,8.0,182,150,,0.0
39095,12.0,49.0,182,150,,0.0
39095,10.0,18.0,181,150,,0.0
39095,5.0,2.0,181,150,,0.0
39095,14.0,3.0,181,110,,0.0
39095,8.0,5.0,181,150,,0.0
39095,13.0,16.0,182,150,,0.0
39095,14.0,13.0,182,140,,0.0
39095,7.0,27.0,181,142,,0.0
39095,18.0,61.0,182,141,,0.0
39095,20.0,20.0,182,140,,0.0
39095,11.0,4.0,181,150,,0.0
39095,11.0,7.0,181,143,,0.0
39095,9.0,3.0,181,131,,0.0
39095,7.0,6.0,182,151,,0.0
39095,27.0,243.0,181,140,,0.0
39095,31.0,80.0,181,140,,0.0
39095,10.0,12.0,181,150,,0.0
39095,7.0,46.0,181,110,,0.0
39095,14.0,24.0,182,110,,0.0
39095,6.0,8.0,181,150,,0.0
39095,61.0,59.0,181,150,,0.0
39095,21.0,51.0,181,138,,0.0
39095,33.0,26.0,181,100,,0.0
39095,12.0,66.0,181,131,,0.0
39095,11.0,9.0,182,150,,0.0
39095,8.0,3.0,181,150,,0.0
39095,9.0,5.0,182,151,,0.0
39095,10.0,25.0,181,150,,0.0
39095,8.0,0.0,182,110,,0.0
39095,10.0,97.0,181,131,,0.0
39095,13.0,34.0,181,110,,0.0
39095,10.0,17.0,181,110,,0.0
39095,15.0,17.0,182,150,,0.0
39095,21.0,27.0,181,143,,0.0
39095,10.0,34.0,181,151,,0.0
39095,12.0,59.0,181,150,,0.0
39115,10.0,80.0,17,143,,0.0
39115,1.0,12.0,17,100,,0.0
39115,1.0,1.0,17,100,,0.0
39115,10.0,210.0,17,130,,250000.0
39115,5.0,40.0,17,134,,500.0
41070,6.0,19.0,11,143,B,0.0
41070,5.0,24.0,11,150,B,0.0
41070,3.0,143.0,13,111,C,
41070,7.0,62.0,13,160,C,
41070,3.0,16.0,13,113,A,0.0
41070,7.0,60.0,11,151,A,
41070,4.0,11.0,11,131,A,1000.0
41070,4.0,146.0,11,111,B,
41070,4.0,11.0,13,151,B,0.0
41070,7.0,14.0,12,150,C,0.0
41070,4.0,74.0,11,100,B,
41070,4.0,15.0,16,113,A,0.0
41070,5.0,47.0,11,154,A,
41070,7.0,81.0,11,118,A,4000.0
41070,5.0,17.0,13,151,B,
41070,4.0,144.0,11,100,B,100000.0
41070,6.0,112.0,11,111,A,
41070,8.0,71.0,11,131,B,500.0
41070,1.0,47.0,11,151,A,0.0
41070,5.0,222.0,13,111,A,
41070,6.0,40.0,16,113,C,
41070,4.0,18.0,16,113,C,
41070,6.0,40.0,11,150,B,
41070,4.0,109.0,11,150,C,0.0
41070,0.0,55.0,11,100,C,
41070,4.0,128.0,11,162,B,5000.0
41070,5.0,69.0,11,143,B,0.0
41070,6.0,94.0,16,162,C,
41070,6.0,13.0,11,100,B,
41070,7.0,13.0,12,130,B,0.0
41070,3.0,190.0,11,123,A,2500.0
41070,2.0,189.0,11,123,A,
41070,2.0,189.0,11,123,A,
41070,4.0,116.0,11,111,A,1000.0
41070,4.0,49.0,13,151,C,
41070,8.0,16.0,11,131,C,200.0
41070,5.0,128.0,11,111,B,
41070,6.0,22.0,13,154,C,
41070,3.0,8.0,13,113,A,
41070,5.0,15.0,13,151,C,
41070,4.0,7.0,11,118,C,0.0
41070,4.0,42.0,12,151,C,
41070,5.0,99.0,11,160,B,500.0
41070,3.0,99.0,11,160,B,500.0
41070,2.0,15.0,13,150,A,
41070,3.0,213.0,11,111,C,
41070,5.0,15.0,11,143,B,0.0
41070,5.0,13.0,16,142,B,
41070,6.0,14.0,16,151,B,
41070,4.0,62.0,12,162,A,
41070,7.0,17.0,12,151,C,0.0
41070,4.0,74.0,11,118,B,0.0
41070,8.0,241.0,11,152,A,10000.0
41070,5.0,246.0,11,111,C,35000.0
41070,6.0,12.0,13,143,B,0.0
41070,5.0,11.0,11,100,B,0.0
41070,5.0,12.0,12,131,B,
41070,5.0,48.0,12,151,C,0.0
41070,4.0,748.0,12,111,B,0.0
41070,6.0,35.0,11,113,B,200.0
41070,1.0,10.0,11,111,A,
41070,6.0,10.0,12,150,C,0.0
41070,9.0,28.0,11,150,C,
41070,5.0,34.0,13,151,B,500.0
41070,5.0,13.0,12,113,B,
41070,5.0,24.0,11,113,B,
41070,4.0,18.0,13,100,C,
41070,6.0,75.0,13,142,B,
41070,5.0,300.0,11,111,B,
41070,8.0,182.0,12,140,B,
41070,4.0,107.0,11,111,C,10000.0
41070,4.0,207.0,11,161,C,
41070,1.0,713.0,12,111,C,
41070,9.0,136.0,13,113,C,
41070,5.0,79.0,11,142,B,
41070,2.0,579.0,16,142,A,0.0
41070,12.0,41.0,16,118,A,
41070,6.0,8.0,13,143,A,
41070,5.0,108.0,11,150,B,
41070,3.0,27.0,13,113,A,0.0
41070,8.0,137.0,11,140,C,
41070,4.0,9.0,13,113,B,
41070,2.0,9.0,11,150,A,0.0
41070,5.0,19.0,16,118,C,0.0
41070,6.0,31.0,11,140,B,
41070,7.0,175.0,12,112,B,2000.0
41070,8.0,103.0,11,143,A,
41070,2.0,10.0,11,151,C,0.0
41070,6.0,32.0,11,143,B,1.0
41070,11.0,22.0,16,113,B,
41070,4.0,9.0,11,143,A,
41070,5.0,5.0,13,143,C,1.0
41070,4.0,57.0,11,142,C,
41070,4.0,7.0,13,151,B,0.0
41070,6.0,69.0,12,143,B,
41070,4.0,75.0,16,143,A,
41070,6.0,34.0,13,113,A,
41070,8.0,101.0,12,130,A,1.0
41070,5.0,21.0,11,150,A,0.0
41070,4.0,46.0,11,130,C,
41070,7.0,33.0,13,142,B,1.0
41070,3.0,9.0,13,154,C,1.0
41070,2.0,74.0,13,162,B,1.0
41070,7.0,3.0,11,140,A,
41070,2.0,228.0,11,111,B,
41070,6.0,40.0,12,118,A,1.0
41070,3.0,29.0,13,113,B,12.0
41070,6.0,30.0,11,130,B,200.0
41070,4.0,6.0,13,150,B,1.0
41070,6.0,59.0,12,161,B,
41070,3.0,6.0,11,143,A,
41070,1.0,80.0,11,143,C,1.0
41070,4.0,8.0,16,151,C,0.0
41070,5.0,7.0,11,150,A,0.0
41070,2.0,7.0,11,150,A,0.0
41070,4.0,45.0,13,151,A,0.0
41070,12.0,11.0,13,143,A,1.0
41070,8.0,29.0,13,131,A,8000.0
41070,7.0,11.0,13,154,C,0.0
41070,6.0,39.0,13,117,B,1.0
41070,5.0,4.0,13,150,B,0.0
41070,8.0,43.0,12,143,B,1.0
41070,5.0,52.0,11,111,A,1.0
41070,9.0,83.0,11,131,C,20000.0
41070,7.0,51.0,13,131,B,5000.0
41070,4.0,18.0,11,112,A,
41070,4.0,126.0,11,111,B,1.0
41070,5.0,88.0,16,162,A,30000000.0
41070,8.0,23.0,11,151,A,0.0
41070,8.0,0.0,11,151,A,0.0
41070,7.0,343.0,13,111,A,750000.0
41070,4.0,195.0,13,111,B,
41070,5.0,19.0,13,131,B,
41070,4.0,235.0,11,111,A,
41070,4.0,32.0,16,118,C,0.0
41070,3.0,14.0,11,113,C,
41070,6.0,62.0,16,111,A,1.0
41070,4.0,45.0,11,111,C,
41070,13.0,19.0,11,150,B,0.0
41070,11.0,19.0,11,150,B,0.0
41070,6.0,34.0,16,113,C,1000.0
41070,3.0,39.0,12,131,C,
41070,4.0,99.0,12,143,B,
41070,1.0,21.0,11,113,A,1.0
41070,5.0,331.0,11,111,C,500000.0
41070,5.0,25.0,16,143,B,1.0
41070,8.0,82.0,12,131,B,
41070,7.0,85.0,13,112,C,1.0
41070,4.0,7.0,13,151,B,0.0
41070,6.0,24.0,13,140,A,1.0
41070,3.0,37.0,13,118,C,
41070,5.0,11.0,13,113,C,
41070,6.0,167.0,11,111,C,
41070,4.0,9.0,11,118,B,
41070,4.0,166.0,11,131,C,100000.0
41070,4.0,12.0,13,131,C,1.0
41070,4.0,224.0,11,132,A,35000.0
41070,4.0,41.0,13,131,C,1.0
41070,4.0,9.0,13,151,C,
41070,5.0,6.0,11,151,A,0.0
41070,3.0,26.0,11,113,A,
41070,2.0,2.0,11,151,A,0.0
41105,9.0,315.0,19,112,B,
41105,6.0,108.0,19,162,B,
41105,4.0,13.0,19,113,B,
41105,1.0,411.0,19,143,A,
41105,8.0,828.0,19,143,A,
41105,6.0,59.0,19,123,C,
41105,5.0,27.0,19,151,C,
41105,6.0,86.0,19,131,C,
41105,5.0,15.0,19,151,B,
42035,7.0,11.0,12,100,A,0.0
42035,5.0,11.0,17,154,C,500.0
42035,7.0,15.0,11,131,A,20000.0
42035,6.0,32.0,11,131,A,2500.0
42035,7.0,15.0,11,100,A,0.0
42035,8.0,23.0,11,142,A,0.0
42035,7.0,4.0,11,160,B,0.0
42035,5.0,10.0,11,137,B,0.0
42035,9.0,20.0,12,151,B,0.0
42035,7.0,78.0,11,142,B,0.0
42035,5.0,101.0,14,111,C,50000.0
42035,8.0,116.0,11,142,B,0.0
42035,5.0,6.0,13,151,B,0.0
42035,5.0,50.0,13,142,B,0.0
42035,7.0,9.0,11,113,A,0.0
42035,13.0,30.0,13,100,C,0.0
42035,3.0,3.0,11,151,B,0.0
42035,15.0,39.0,11,131,C,8000.0
42035,15.0,64.0,11,142,B,0.0
42035,10.0,37.0,17,142,A,0.0
42035,8.0,37.0,13,100,A,0.0
42035,5.0,169.0,11,111,B,10000000.0
42035,6.0,8.0,17,142,C,0.0
42035,8.0,5.0,13,154,C,0.0
42035,10.0,45.0,13,142,C,0.0
42035,9.0,117.0,11,151,C,0.0
42035,4.0,21.0,13,151,A,0.0
42035,13.0,9.0,12,100,A,0.0
42035,3.0,5.0,14,154,A,0.0
42035,9.0,26.0,14,142,B,0.0
42035,8.0,65.0,13,100,B,0.0
42035,6.0,73.0,11,100,C,0.0
42035,9.0,220.0,13,151,C,0.0
42035,2.0,36.0,14,143,A,0.0
42035,11.0,6.0,11,150,A,0.0
42035,8.0,8.0,11,150,A,0.0
42035,11.0,106.0,14,160,A,0.0
42035,7.0,7.0,17,150,A,0.0
42035,8.0,12.0,17,150,A,0.0
42035,11.0,10.0,11,143,C,0.0
42035,18.0,161.0,15,142,A,0.0
42035,9.0,11.0,14,143,A,0.0
42035,7.0,23.0,13,113,C,0.0
42035,7.0,8.0,17,150,C,0.0
42035,12.0,8.0,15,111,C,0.0
42035,4.0,7.0,11,154,C,
42035,9.0,92.0,13,131,C,5000.0
42035,6.0,7.0,14,143,A,
42035,7.0,15.0,11,113,A,
42035,9.0,14.0,11,154,A,
42035,6.0,8.0,11,113,B,
42035,12.0,89.0,14,142,C,0.0
42035,14.0,124.0,11,100,A,
42035,10.0,21.0,11,143,A,
42035,7.0,31.0,11,131,B,25000.0
42035,11.0,109.0,11,142,A,0.0
42035,6.0,14.0,13,141,B,0.0
42035,14.0,215.0,11,141,A,
42035,6.0,77.0,13,161,C,5000.0
42035,6.0,4.0,13,151,A,
42035,8.0,87.0,17,111,C,
42035,9.0,40.0,11,143,C,
42035,6.0,11.0,14,118,A,
42035,5.0,160.0,11,155,A,3000000.0
42035,11.0,5.0,11,113,B,
42035,8.0,51.0,12,118,A,
42035,8.0,3.0,11,100,A,
42035,9.0,35.0,13,143,C,
42035,7.0,79.0,12,143,C,
42035,16.0,56.0,13,131,B,
42035,10.0,14.0,17,113,C,
42035,5.0,28.0,11,113,C,
42035,8.0,6.0,17,100,B,
42035,7.0,39.0,13,143,B,
42035,5.0,6.0,11,113,A,
42035,13.0,94.0,11,142,B,
42035,5.0,148.0,14,142,B,
42035,5.0,31.0,17,130,C,
42035,7.0,33.0,14,143,B,
42035,8.0,3.0,11,150,B,
42035,10.0,58.0,12,150,C,
42035,8.0,13.0,14,150,A,
42035,9.0,12.0,12,151,A,
42035,6.0,48.0,12,111,A,
42035,6.0,27.0,11,116,A,
42035,8.0,42.0,17,113,A,
42035,19.0,121.0,13,131,B,
42035,7.0,29.0,13,151,C,
42035,25.0,36.0,15,142,A,
42035,3.0,108.0,12,100,C,
42035,7.0,24.0,12,154,A,
42035,8.0,15.0,13,150,C,
42035,8.0,50.0,13,131,A,
42035,4.0,14.0,17,118,B,
42035,4.0,18.0,11,113,B,1000000.0
42035,10.0,54.0,11,151,B,0.0
42035,6.0,206.0,13,111,A,
42035,15.0,37.0,13,131,A,
42555,9.0,20.0,12,151,B,0.0
42555,9.0,98.0,13,142,B,0.0
42555,8.0,116.0,11,142,B,0.0
42555,10.0,37.0,17,142,A,0.0
42555,18.0,161.0,15,142,A,0.0
42555,5.0,148.0,14,142,B,
42555,7.0,33.0,14,143,B,
42555,25.0,36.0,15,142,A,
43070,7.0,19.0,16,151,B,0.0
43070,6.0,31.0,16,160,B,
43070,2.0,4.0,13,151,C,0.0
43070,6.0,43.0,13,150,C,0.0
43070,4.0,9.0,16,150,A,
43070,7.0,18.0,16,151,A,0.0
43070,6.0,9.0,16,150,A,
43070,5.0,5.0,14,113,A,0.0
43070,6.0,7.0,16,150,A,
43070,6.0,134.0,19,111,A,1067000.0
43070,3.0,6.0,16,150,B,0.0
43070,4.0,13.0,16,130,A,20000.0
43070,5.0,40.0,15,150,C,5000.0
43070,6.0,18.0,16,151,C,
43070,5.0,194.0,13,111,C,240000.0
43070,6.0,19.0,17,154,C,0.0
43070,4.0,7.0,18,151,C,
43070,6.0,3.0,16,151,C,
43070,3.0,5.0,18,151,C,
43070,6.0,8.0,18,151,C,
43070,6.0,13.0,16,100,C,
43070,4.0,55.0,14,111,C,1400000.0
43070,5.0,7.0,18,150,A,
43070,5.0,9.0,16,151,A,
43070,12.0,4.0,18,151,A,0.0
43070,8.0,24.0,16,142,C,
43070,6.0,33.0,17,151,C,0.0
43070,4.0,40.0,18,150,A,0.0
43070,4.0,5.0,13,150,A,
43070,4.0,56.0,13,100,B,
43070,6.0,29.0,18,150,B,0.0
43070,6.0,16.0,16,160,B,1000.0
43070,3.0,10.0,13,150,C,
43070,7.0,20.0,13,150,C,0.0
43070,5.0,5.0,14,151,A,
43070,6.0,24.0,12,154,A,
43070,9.0,22.0,16,150,A,
43070,4.0,3.0,16,140,B,
43070,8.0,12.0,16,150,B,
43070,6.0,13.0,16,140,B,
43070,7.0,18.0,14,111,B,750000.0
43070,8.0,8.0,16,150,B,
43070,5.0,14.0,18,154,B,1500.0
43070,4.0,4.0,18,150,B,0.0
43070,4.0,83.0,18,100,B,15000.0
43070,7.0,5.0,16,150,B,
43070,5.0,16.0,18,142,B,5000.0
43070,9.0,33.0,13,160,B,0.0
43070,7.0,5.0,16,151,B,
43070,9.0,16.0,12,154,C,
43070,12.0,39.0,14,140,C,0.0
43070,5.0,38.0,18,151,C,
43070,3.0,6.0,19,151,C,0.0
43070,6.0,14.0,16,151,C,
43070,5.0,13.0,14,113,A,0.0
43070,8.0,17.0,16,142,A,0.0
43070,7.0,15.0,12,142,A,
43070,5.0,54.0,16,150,A,
43070,4.0,53.0,12,131,B,20000.0
43070,6.0,4.0,16,151,B,
43070,4.0,32.0,14,131,B,3000.0
43070,4.0,9.0,18,150,B,0.0
43070,3.0,34.0,17,100,B,
43070,5.0,26.0,14,130,B,0.0
43070,6.0,7.0,12,150,C,
43070,3.0,17.0,16,154,C,
43070,6.0,12.0,16,151,C,
43070,1.0,36.0,16,151,C,
43070,5.0,29.0,16,130,C,2646.0
43070,10.0,9.0,16,151,C,
43070,7.0,23.0,16,151,C,
43070,8.0,11.0,16,150,A,
43070,4.0,4.0,13,150,A,
43070,2.0,24.0,16,132,A,20000.0
43070,4.0,24.0,18,150,C,
43070,4.0,9.0,16,150,A,
43070,5.0,35.0,12,151,A,
43070,5.0,57.0,14,111,A,5000.0
43070,3.0,10.0,18,140,A,
43070,6.0,35.0,12,150,A,
43070,12.0,31.0,18,150,A,
43070,6.0,30.0,16,130,B,18000.0
43070,4.0,12.0,18,100,B,
43070,8.0,80.0,17,152,B,
43070,4.0,49.0,18,130,B,8000.0
43070,7.0,146.0,18,132,B,20000.0
43070,5.0,8.0,12,150,B,
43070,4.0,12.0,18,150,B,0.0
43070,4.0,6.0,16,151,A,
43070,6.0,18.0,16,151,A,
43070,4.0,6.0,16,151,A,
43070,7.0,9.0,16,151,A,
43070,2.0,34.0,19,100,B,
43070,6.0,18.0,12,151,B,
43070,5.0,39.0,16,131,B,5000.0
43070,5.0,5.0,16,151,B,
43070,6.0,41.0,16,162,B,
43070,6.0,25.0,18,150,C,0.0
43070,11.0,37.0,14,151,C,
43070,6.0,15.0,13,150,A,
43070,5.0,27.0,16,150,A,
43070,7.0,5.0,16,150,A,
43070,2.0,49.0,16,131,B,6000.0
43070,6.0,6.0,16,151,B,
43070,5.0,6.0,16,140,B,
43070,6.0,10.0,16,151,B,
43070,6.0,10.0,16,150,B,
43070,5.0,21.0,13,100,B,31000000.0
43070,5.0,145.0,17,111,B,50000.0
43070,6.0,23.0,16,151,C,
43070,3.0,14.0,18,143,C,0.0
43070,5.0,9.0,13,151,C,
43070,3.0,49.0,14,131,C,5000.0
43070,4.0,8.0,12,151,C,
43070,5.0,6.0,13,151,C,
43070,4.0,13.0,13,150,C,
43070,4.0,72.0,18,150,C,0.0
43070,10.0,12.0,16,151,C,
43070,10.0,17.0,14,151,A,0.0
43070,4.0,41.0,16,111,A,5000.0
43070,4.0,6.0,18,150,A,
43070,6.0,3.0,16,151,A,
43070,7.0,3.0,16,151,A,
43070,7.0,17.0,16,151,A,
43070,5.0,250.0,13,111,A,1500000.0
43070,9.0,60.0,15,150,A,
43070,5.0,6.0,16,151,A,
43070,5.0,4.0,16,151,B,
43070,6.0,3.0,16,151,B,
43070,7.0,13.0,16,151,C,
43070,0.0,14.0,16,142,C,
43070,5.0,60.0,13,151,A,
43070,6.0,19.0,19,150,A,
43070,7.0,7.0,16,150,A,
43070,8.0,9.0,14,150,A,100.0
43070,8.0,16.0,16,150,A,
43070,7.0,6.0,14,150,A,
43070,6.0,19.0,16,150,A,
43070,8.0,13.0,15,150,B,
43070,5.0,14.0,13,131,B,5000.0
43070,5.0,18.0,16,151,B,
43070,5.0,10.0,12,113,B,0.0
43070,6.0,10.0,18,100,C,
43070,7.0,15.0,16,151,C,
43070,5.0,59.0,18,111,C,900000.0
43070,7.0,56.0,18,131,C,15000.0
