FDID,RESPONSE_TIME,FIRE_CLEARANCE_TIME
1008,5.0,4.0
1008,3.0,15.0
1008,7.0,21.0
1008,6.0,16.0
1008,3.0,16.0
1008,3.0,7.0
1008,6.0,43.0
1008,3.0,27.0
1008,2.0,162.0
1008,4.0,19.0
1008,4.0,1.0
1008,5.0,22.0
1008,5.0,10.0
1008,4.0,1.0
1008,4.0,61.0
1008,5.0,99.0
1008,8.0,10.0
1008,3.0,12.0
1008,3.0,9.0
1008,8.0,56.0
1008,8.0,0.0
1008,4.0,7.0
1008,7.0,5.0
1008,5.0,6.0
1008,7.0,9.0
1008,3.0,5.0
1008,4.0,12.0
1008,3.0,6.0
1008,6.0,6.0
1008,7.0,53.0
1008,5.0,35.0
1008,23.0,42.0
1008,5.0,21.0
1008,5.0,32.0
1008,3.0,19.0
1008,0.0,8.0
1008,9.0,17.0
1008,8.0,33.0
1008,4.0,107.0
1008,5.0,12.0
1008,8.0,30.0
1008,5.0,50.0
1008,5.0,257.0
1008,7.0,6.0
1008,5.0,18.0
1008,4.0,7.0
1008,5.0,14.0
1008,12.0,29.0
1008,5.0,18.0
1008,10.0,5.0
1008,4.0,8.0
1008,5.0,4.0
1008,3.0,10.0
1008,4.0,44.0
1008,6.0,4.0
1008,9.0,26.0
1008,4.0,67.0
1008,2.0,40.0
1008,4.0,5.0
1008,7.0,4.0
1008,4.0,2.0
1008,4.0,9.0
1008,2.0,5.0
1008,6.0,144.0
1008,4.0,4.0
1008,8.0,9.0
1008,4.0,8.0
1008,0.0,52.0
1008,4.0,35.0
1008,3.0,9.0
1008,9.0,19.0
1008,4.0,3.0
1008,4.0,8.0
1008,3.0,7.0
1008,2.0,17.0
1008,5.0,19.0
1008,6.0,45.0
1008,4.0,1.0
1008,5.0,174.0
1008,3.0,6.0
1008,25.0,0.0
1008,2.0,32.0
1008,3.0,28.0
1008,7.0,53.0
1008,4.0,8.0
1008,1.0,4.0
1008,5.0,45.0
1008,6.0,4.0
1008,4.0,13.0
1008,7.0,12.0
1008,4.0,185.0
1008,6.0,28.0
1008,3.0,21.0
1008,5.0,6.0
1008,5.0,17.0
1008,8.0,7.0
1008,3.0,29.0
1008,5.0,31.0
1008,7.0,16.0
1008,3.0,4.0
1008,21.0,227.0
1008,6.0,11.0
1008,4.0,20.0
1008,7.0,32.0
1008,3.0,14.0
1008,4.0,2.0
1008,6.0,14.0
1008,18.0,73.0
1008,6.0,50.0
1008,2.0,3.0
1008,6.0,11.0
1008,5.0,21.0
1008,5.0,9.0
1008,5.0,1.0
1008,9.0,53.0
1008,5.0,13.0
1008,6.0,55.0
1008,6.0,26.0
1008,5.0,43.0
1008,4.0,54.0
1008,7.0,119.0
1008,5.0,29.0
1008,10.0,113.0
1008,6.0,75.0
1008,5.0,40.0
1008,5.0,35.0
1008,5.0,21.0
1008,5.0,29.0
1008,6.0,31.0
1008,4.0,29.0
1008,19.0,49.0
1008,6.0,80.0
1008,6.0,7.0
1008,6.0,41.0
1008,6.0,33.0
1008,8.0,14.0
1008,7.0,22.0
1008,9.0,0.0
1008,3.0,25.0
1008,5.0,49.0
1008,6.0,0.0
1008,5.0,11.0
1008,4.0,7.0
1008,4.0,18.0
1008,5.0,21.0
1008,7.0,6.0
1008,1.0,52.0
1008,4.0,27.0
1008,31.0,15.0
1008,5.0,19.0
1008,5.0,10.0
1008,5.0,5.0
1008,8.0,16.0
1008,7.0,38.0
1008,3.0,6.0
1008,5.0,34.0
1008,6.0,8.0
1008,6.0,8.0
1008,4.0,22.0
1008,4.0,6.0
1008,6.0,31.0
1008,9.0,35.0
1008,4.0,11.0
1008,5.0,27.0
1008,8.0,96.0
1008,5.0,14.0
1008,3.0,3.0
1008,4.0,223.0
1008,3.0,38.0
1008,24.0,22.0
1008,5.0,15.0
1008,6.0,14.0
1008,6.0,58.0
1008,5.0,7.0
1008,4.0,130.0
1008,4.0,5.0
1008,6.0,2.0
1008,5.0,4.0
1008,4.0,34.0
1008,4.0,14.0
1008,5.0,51.0
1008,4.0,4.0
1008,3.0,10.0
1008,5.0,301.0
1008,5.0,260.0
1008,5.0,35.0
1008,13.0,21.0
1008,4.0,10.0
1008,2.0,42.0
1008,3.0,10.0
1008,4.0,27.0
1008,5.0,86.0
1008,23.0,49.0
1008,4.0,29.0
1008,5.0,27.0
1008,4.0,4.0
1008,4.0,8.0
1008,7.0,44.0
1008,4.0,4.0
1008,5.0,24.0
1008,6.0,59.0
1008,4.0,8.0
1008,6.0,1.0
1008,5.0,6.0
1008,4.0,7.0
1008,6.0,66.0
1008,8.0,68.0
1008,2.0,410.0
1008,3.0,52.0
1008,6.0,42.0
1008,5.0,16.0
1008,5.0,10.0
1008,5.0,95.0
1008,6.0,16.0
1008,5.0,18.0
1008,5.0,15.0
1008,5.0,7.0
1008,3.0,18.0
1008,5.0,4.0
1008,5.0,74.0
1008,2.0,39.0
1008,8.0,3.0
1008,5.0,4.0
1008,5.0,13.0
1008,5.0,4.0
1008,3.0,81.0
1008,6.0,6.0
1008,3.0,33.0
1008,8.0,0.0
1008,11.0,24.0
1008,6.0,6.0
1008,7.0,123.0
1008,5.0,24.0
1008,3.0,31.0
1008,6.0,172.0
1008,14.0,4.0
1008,1.0,138.0
1008,14.0,22.0
1008,5.0,17.0
1008,6.0,12.0
1008,30.0,27.0
1008,4.0,11.0
1008,11.0,25.0
1008,5.0,6.0
1008,11.0,244.0
1008,3.0,26.0
1008,4.0,36.0
1008,7.0,102.0
1008,10.0,29.0
1008,4.0,16.0
1008,6.0,3.0
1008,4.0,16.0
1008,5.0,6.0
1008,6.0,28.0
1008,3.0,1.0
1008,4.0,5.0
1008,15.0,18.0
1008,11.0,120.0
1008,4.0,4.0
1008,4.0,23.0
1008,6.0,27.0
1008,4.0,13.0
1008,4.0,39.0
1008,6.0,52.0
1008,7.0,9.0
1008,8.0,38.0
1008,7.0,8.0
1008,5.0,3.0
1008,3.0,22.0
1008,1.0,13.0
1008,4.0,25.0
1008,6.0,20.0
1008,6.0,15.0
1008,5.0,111.0
1008,5.0,1.0
1008,6.0,63.0
1008,1.0,24.0
1008,13.0,8.0
1008,3.0,18.0
1008,10.0,21.0
1008,4.0,14.0
1008,1.0,14.0
1008,4.0,13.0
1008,1.0,9.0
1008,8.0,18.0
1010,5.0,10.0
1010,4.0,4.0
1010,19.0,4.0
1010,5.0,39.0
1010,5.0,3.0
1010,6.0,37.0
1010,16.0,133.0
1010,2.0,4.0
1010,11.0,17.0
1010,6.0,55.0
1010,2.0,37.0
1010,6.0,32.0
1010,7.0,28.0
1010,3.0,4.0
1010,6.0,3.0
1010,4.0,7.0
1010,3.0,85.0
1010,4.0,5.0
1010,4.0,31.0
1010,3.0,17.0
1010,4.0,17.0
1010,7.0,6.0
1010,3.0,62.0
1010,5.0,5.0
1010,8.0,10.0
1010,6.0,245.0
1010,4.0,16.0
1010,6.0,9.0
1010,8.0,12.0
1010,6.0,53.0
1010,5.0,57.0
1010,2.0,14.0
1010,5.0,12.0
1010,4.0,12.0
1010,3.0,9.0
1010,9.0,15.0
1010,3.0,66.0
1010,4.0,10.0
1010,9.0,171.0
1010,4.0,23.0
1010,7.0,21.0
1010,7.0,27.0
1010,4.0,11.0
1010,3.0,14.0
1010,5.0,25.0
1010,6.0,10.0
1010,4.0,11.0
1010,6.0,15.0
1010,7.0,6.0
1010,17.0,39.0
1010,4.0,141.0
1010,5.0,38.0
1010,3.0,35.0
1010,6.0,20.0
1010,6.0,19.0
1010,5.0,35.0
1010,6.0,12.0
1010,6.0,13.0
1010,6.0,15.0
1010,8.0,27.0
1010,4.0,44.0
1010,1.0,3.0
1010,3.0,43.0
1010,14.0,203.0
1010,4.0,27.0
1010,5.0,10.0
1010,4.0,95.0
1010,3.0,7.0
1010,19.0,4.0
1010,6.0,58.0
1010,0.0,16.0
1010,0.0,24510.0
1010,5.0,3.0
1010,3.0,53.0
1010,0.0,10.0
1010,3.0,37.0
1010,11.0,69.0
1010,5.0,269.0
1010,5.0,9.0
1010,0.0,2.0
1010,0.0,16.0
1010,16.0,2.0
1010,6.0,25.0
1010,290.0,24360.0
1010,6.0,34.0
1010,2.0,42.0
1010,6.0,8.0
1010,4.0,20.0
1010,7.0,6.0
1010,5.0,11.0
1010,6.0,20.0
1010,6.0,21.0
1010,4.0,16.0
1010,2.0,22.0
1010,0.0,18786.0
1010,4.0,11.0
1010,7.0,12.0
1010,4.0,48.0
1010,5.0,30.0
1010,10.0,21.0
1010,4.0,6.0
1010,4.0,7.0
1010,4.0,36.0
1010,3.0,24.0
1010,4.0,12.0
1010,5.0,10.0
1010,6.0,14.0
1010,4.0,79.0
1010,6.0,11.0
1010,5.0,6.0
1010,4.0,5.0
1010,2.0,10.0
1010,5.0,43.0
1010,4.0,9.0
1010,6.0,9.0
1010,6.0,6.0
1010,6.0,43.0
1010,6.0,65.0
1010,5.0,52.0
1010,6.0,60.0
1010,5.0,10.0
1010,5.0,19.0
1010,6.0,291.0
1010,8.0,132.0
1010,7.0,25.0
1010,4.0,15.0
1010,4.0,4.0
1010,5.0,11.0
1010,5.0,19.0
1010,3.0,135.0
1010,4.0,9.0
1010,7.0,54.0
1010,14.0,22.0
1010,9.0,46.0
1010,5.0,90.0
1010,3.0,35.0
1010,7.0,4.0
1015,5.0,16.0
1015,10.0,4.0
1015,5.0,30.0
1015,8.0,2.0
1015,15.0,17.0
1015,7.0,19.0
1015,4.0,12.0
1015,6.0,16.0
1015,8.0,9.0
1015,6.0,30.0
1015,7.0,10.0
1015,6.0,6.0
1015,80.0,2.0
1015,9.0,17.0
1015,5.0,8.0
1015,4.0,6.0
1015,6.0,29.0
1015,14.0,8.0
1015,7.0,5.0
1015,6.0,63.0
1015,4.0,5.0
1015,9.0,6.0
1015,8.0,2.0
1015,7.0,45.0
1015,4.0,5.0
1015,6.0,11.0
1015,9.0,5.0
1015,5.0,84.0
1015,7.0,11.0
1015,6.0,18.0
1015,6.0,13.0
1015,9.0,6.0
1015,15.0,20.0
1015,4.0,7.0
1015,6.0,11.0
1015,6.0,176.0
1015,6.0,23.0
1015,5.0,110.0
1015,13.0,4.0
1015,5.0,508.0
1015,4.0,10.0
1015,8.0,8.0
1015,24.0,2.0
1015,6.0,29.0
1015,5.0,57.0
1015,8.0,26.0
1015,7.0,4.0
1015,4.0,4.0
1015,6.0,20.0
1015,13.0,3.0
1015,7.0,20.0
1015,6.0,71.0
1015,6.0,13.0
1015,8.0,51.0
1015,9.0,8.0
1015,7.0,13.0
1015,7.0,2.0
1015,5.0,15.0
1015,12.0,6.0
1015,23.0,10.0
1015,9.0,8.0
1015,4.0,107.0
1015,6.0,7.0
1015,0.0,29.0
1015,8.0,2.0
1015,9.0,14.0
1015,10.0,8.0
1015,4.0,0.0
1015,7.0,12.0
1015,4.0,67.0
1015,10.0,4.0
1015,8.0,46.0
1015,7.0,4.0
1015,8.0,123.0
1015,5.0,88.0
1015,9.0,1.0
1015,11.0,1.0
1015,10.0,23.0
1015,10.0,35.0
1015,10.0,4.0
1015,6.0,10.0
1015,9.0,3.0
1015,8.0,1.0
1015,4.0,39.0
1015,6.0,27.0
1015,3.0,29.0
1015,5.0,21.0
1015,5.0,6.0
1015,5.0,36.0
1015,3.0,4.0
1015,8.0,2.0
1015,7.0,8.0
1015,5.0,4.0
1015,12.0,2.0
1015,5.0,8.0
1015,7.0,3.0
1015,3.0,8.0
1015,7.0,1.0
1015,7.0,46.0
1015,6.0,6.0
1015,4.0,50.0
1015,8.0,2.0
1015,5.0,3.0
1015,11.0,7.0
1015,9.0,39.0
1015,7.0,15.0
1015,6.0,14.0
1015,13.0,29.0
1015,9.0,5.0
1015,8.0,68.0
1015,4.0,128.0
1015,5.0,10.0
1015,8.0,7.0
1015,7.0,4.0
1015,6.0,3.0
1015,12.0,20.0
1015,3.0,0.0
1015,3.0,27.0
1015,6.0,7.0
1015,8.0,8.0
1015,4.0,3.0
1015,17.0,15.0
1015,4.0,24.0
1015,3.0,5.0
1015,4.0,42.0
1015,6.0,9.0
1015,5.0,1.0
1015,7.0,0.0
1015,7.0,67.0
1015,4.0,14.0
1015,4.0,2.0
1015,2.0,7.0
1015,7.0,99.0
1015,8.0,7.0
1015,6.0,5.0
1015,7.0,40.0
1015,5.0,8.0
1015,7.0,51.0
1015,7.0,5.0
1015,5.0,24.0
1015,14.0,32.0
1015,12.0,29.0
1015,10.0,17.0
1015,7.0,25.0
1015,7.0,45.0
1015,7.0,6.0
1015,5.0,4.0
1015,4.0,19.0
1015,7.0,13.0
1015,8.0,8.0
1015,9.0,29.0
1015,10.0,8.0
1015,3.0,8.0
1015,22.0,0.0
1015,5.0,15.0
1015,2.0,27.0
1015,7.0,10.0
1015,5.0,11.0
1015,4.0,3.0
1015,7.0,0.0
1015,9.0,1.0
1015,11.0,6.0
1015,6.0,53.0
1015,6.0,103.0
1015,6.0,32.0
1015,9.0,44.0
1015,22.0,45.0
1015,8.0,26.0
1015,5.0,24.0
1015,8.0,62.0
1015,6.0,37.0
1015,4.0,4.0
1015,4.0,7.0
1015,10.0,12.0
1015,5.0,10.0
1015,4.0,5.0
1015,10.0,4.0
1015,9.0,5.0
1015,7.0,8.0
1015,5.0,12.0
1015,6.0,4.0
1015,4.0,20.0
1015,5.0,9.0
1015,7.0,34.0
1015,6.0,6.0
1015,7.0,3.0
1015,6.0,5.0
1015,5.0,77.0
1015,5.0,17.0
1015,6.0,11.0
1015,5.0,33.0
1015,8.0,3.0
1015,6.0,3.0
1015,5.0,9.0
1015,8.0,1.0
1015,7.0,21.0
1015,7.0,3.0
1015,4.0,24.0
1015,0.0,107.0
1015,6.0,10.0
1015,6.0,31.0
1015,6.0,3.0
1015,4.0,319.0
1015,20.0,4.0
1015,6.0,3.0
1015,0.0,8.0
1015,5.0,7.0
1015,5.0,10.0
1015,9.0,2.0
1015,5.0,18.0
1015,3.0,101.0
1015,9.0,4.0
1015,10.0,8.0
1015,8.0,2.0
1015,5.0,77.0
1015,7.0,9.0
1015,5.0,15.0
1015,7.0,9.0
1015,5.0,5.0
1015,5.0,37.0
1015,5.0,13.0
1015,5.0,8.0
1015,5.0,2.0
1015,5.0,108.0
1015,21.0,45.0
1015,7.0,7.0
1015,8.0,24.0
1015,4.0,6.0
1015,5.0,3.0
1015,4.0,3.0
1015,5.0,8.0
1015,9.0,6.0
1015,8.0,3.0
1015,8.0,8.0
1015,4.0,7.0
1015,8.0,72.0
1015,5.0,15.0
1015,4.0,25.0
1015,4.0,3.0
1015,10.0,7.0
1015,5.0,6.0
1015,9.0,7.0
1015,10.0,14.0
1015,6.0,41.0
1015,6.0,5.0
1015,4.0,12.0
1015,10.0,51.0
1015,4.0,17.0
1015,6.0,10.0
1015,7.0,9.0
1015,64.0,7.0
1015,7.0,7.0
1015,4.0,6.0
1015,6.0,6.0
1015,8.0,26.0
1015,6.0,18.0
1015,3.0,33.0
1015,6.0,5.0
1015,10.0,3.0
1015,8.0,35.0
1015,6.0,20.0
1015,3.0,12.0
1015,7.0,40.0
1015,7.0,11.0
1015,8.0,15.0
1015,7.0,3.0
1015,6.0,1.0
1015,6.0,10.0
1015,7.0,24.0
1015,8.0,3.0
1015,11.0,6.0
1015,5.0,222.0
1015,7.0,64.0
1015,5.0,18.0
1015,6.0,5.0
1015,7.0,15.0
1015,2.0,33.0
1015,7.0,5.0
1015,5.0,20.0
1015,4.0,5.0
1015,12.0,38.0
1015,2.0,32.0
1015,8.0,25.0
1015,7.0,10.0
1015,6.0,48.0
1015,6.0,63.0
1015,6.0,89.0
1015,6.0,14.0
1015,6.0,2.0
1015,6.0,21.0
1015,2.0,2.0
1015,38.0,21.0
1015,5.0,13.0
1015,0.0,13.0
1015,6.0,13.0
1015,7.0,4.0
1015,17.0,95.0
1015,7.0,22.0
1015,6.0,5.0
1015,5.0,16.0
1015,6.0,2.0
1015,5.0,6.0
1015,6.0,31.0
1015,6.0,15.0
1015,7.0,4.0
1015,11.0,4.0
1015,4.0,20.0
1015,12.0,56.0
1015,22.0,4.0
1015,19.0,14.0
1015,6.0,14.0
1015,23.0,0.0
1015,7.0,8.0
1015,6.0,10.0
1015,5.0,11.0
1015,5.0,7.0
1015,5.0,13.0
1015,5.0,39.0
1015,6.0,4.0
1015,7.0,1.0
1015,4.0,4.0
1015,9.0,3.0
1015,5.0,45.0
1015,7.0,64.0
1015,4.0,67.0
1015,4.0,67.0
1015,7.0,7.0
1015,7.0,5.0
1015,7.0,8.0
1015,5.0,18.0
1015,4.0,10.0
1015,7.0,24.0
1015,6.0,6.0
1015,5.0,36.0
1015,7.0,3.0
1015,5.0,24.0
1015,6.0,33.0
1015,5.0,63.0
1015,9.0,21.0
1015,7.0,7.0
1015,7.0,136.0
1015,6.0,48.0
1015,8.0,30.0
1015,5.0,13.0
1015,187.0,27.0
1015,10.0,52.0
1015,8.0,9.0
1015,5.0,36.0
1015,6.0,9.0
1015,8.0,18.0
1015,11.0,3.0
1015,6.0,22.0
1015,8.0,5.0
1015,7.0,34.0
1015,5.0,41.0
1015,8.0,3.0
1015,8.0,40.0
1015,6.0,14.0
1015,5.0,2.0
1015,5.0,4.0
1015,6.0,3.0
1015,4.0,7.0
1015,4.0,3.0
1015,5.0,41.0
1015,5.0,20.0
1015,4.0,2.0
1015,6.0,14.0
1015,5.0,4.0
1015,6.0,4.0
1015,4.0,6.0
1015,14.0,12.0
1015,5.0,5.0
1015,6.0,4.0
1015,4.0,16.0
1015,12.0,2.0
1015,12.0,9.0
1015,5.0,33.0
1015,6.0,6.0
1015,7.0,44.0
1015,18.0,163.0
1015,5.0,45.0
1015,6.0,31.0
1015,6.0,25.0
1015,11.0,8.0
1015,6.0,11.0
1015,3.0,9.0
1015,5.0,69.0
1015,5.0,39.0
1015,5.0,4.0
1015,5.0,3.0
1015,9.0,0.0
1015,4.0,10.0
1015,6.0,10.0
1015,13.0,8.0
1015,6.0,78.0
1015,13.0,16.0
1015,12.0,7.0
1015,9.0,157.0
1015,7.0,13.0
1015,7.0,11.0
1015,232.0,6120.0
1015,7.0,61.0
1015,11.0,25.0
1015,6.0,9.0
1015,2.0,6.0
1015,5.0,5.0
1015,7.0,2.0
1015,5.0,6.0
1015,5.0,5.0
1015,8.0,6.0
1015,4.0,32.0
1015,11.0,4.0
1015,5.0,147.0
1015,7.0,55.0
1015,4.0,16.0
1015,2.0,10.0
1015,3.0,17.0
1015,8.0,24.0
1015,3.0,22.0
1015,6.0,5.0
1015,8.0,13.0
1015,7.0,42.0
1015,4.0,20.0
1015,4.0,8.0
1015,5.0,10.0
1015,5.0,11.0
1015,16.0,17.0
1015,5.0,8.0
1015,7.0,5.0
1015,3.0,23.0
1015,9.0,6.0
1015,9.0,96.0
1015,5.0,84.0
1015,6.0,11.0
1015,9.0,3.0
1015,7.0,4.0
1015,6.0,16.0
1015,19.0,0.0
1015,9.0,8.0
1015,5.0,85.0
1015,6.0,11.0
1015,9.0,4.0
1015,8.0,4.0
1015,4.0,7.0
1015,20.0,0.0
1015,11.0,11.0
1015,7.0,19.0
1015,27.0,5.0
1015,8.0,0.0
1015,24.0,76.0
1015,12.0,84.0
1015,125.0,8598.0
1015,6.0,27.0
1015,8.0,41.0
1015,16.0,10.0
1015,7.0,5.0
1015,9.0,13.0
1015,4.0,32.0
1015,4.0,5.0
1015,6.0,6.0
1015,10.0,18.0
1015,9.0,17.0
1015,5.0,19.0
1015,0.0,18.0
1015,6.0,3.0
1015,6.0,8.0
1015,5.0,5.0
1015,5.0,28.0
1015,8.0,14.0
1015,5.0,12.0
1015,5.0,3.0
1015,5.0,24.0
1015,7.0,7.0
1015,0.0,17.0
1015,5.0,5.0
1015,7.0,23.0
1015,7.0,82.0
1015,4.0,10.0
1015,5.0,47.0
1015,11.0,9.0
1015,5.0,10.0
1015,8.0,4.0
1015,7.0,14.0
1015,9.0,20.0
1015,6.0,27.0
1015,11.0,21.0
1015,1.0,0.0
1015,8.0,6.0
1015,10.0,1.0
1015,2.0,23.0
1015,5.0,2.0
1015,12.0,4.0
1015,5.0,2.0
1015,7.0,6.0
1015,0.0,1.0
1015,6.0,14.0
1015,7.0,13.0
1015,4.0,8.0
1015,4.0,3.0
1015,6.0,6.0
1015,7.0,4.0
1015,8.0,6.0
1015,7.0,9.0
1015,2.0,55.0
1015,4.0,14.0
1015,4.0,1.0
1015,3.0,13.0
1015,17.0,30.0
1015,10.0,12.0
1015,7.0,3.0
1015,7.0,9.0
1015,8.0,5.0
1015,4.0,7.0
1015,5.0,14.0
1015,3.0,3.0
1015,6.0,7.0
1015,8.0,19.0
1015,6.0,80.0
1015,7.0,9.0
1015,8.0,10.0
1015,7.0,6.0
1015,6.0,15.0
1015,8.0,41.0
1015,7.0,5.0
1015,7.0,4.0
1015,10.0,2.0
1015,7.0,6.0
1015,5.0,54.0
1015,6.0,4.0
1015,4.0,12.0
1015,21.0,19.0
1015,18.0,44.0
1015,5.0,9.0
1015,7.0,2.0
1015,8.0,17.0
1015,6.0,25.0
1015,0.0,4028.0
1015,4.0,20.0
1015,8.0,32.0
1015,4.0,7.0
1015,5.0,2.0
1015,7.0,4.0
1015,4.0,41.0
1015,5.0,8.0
1015,4.0,7.0
1015,10.0,6.0
1015,6.0,4.0
1015,11.0,5.0
1015,26.0,5.0
1015,9.0,225.0
1015,8.0,7.0
1015,7.0,80.0
1015,7.0,12.0
1015,6.0,8.0
1015,8.0,13.0
1015,23.0,17.0
1015,7.0,81.0
1015,11.0,2.0
1015,8.0,11.0
1015,8.0,73.0
1015,9.0,9.0
1015,2.0,1.0
1015,9.0,21.0
1015,10.0,106.0
1015,0.0,6.0
1015,12.0,9.0
1015,0.0,2.0
1015,10.0,35.0
1015,7.0,57.0
1015,7.0,15.0
1015,0.0,31819.0
1015,6.0,18.0
1015,7.0,45.0
1015,6.0,22.0
1015,7.0,2.0
1015,7.0,5.0
1015,7.0,28.0
1015,6.0,47.0
1015,10.0,0.0
1015,7.0,18.0
1015,6.0,44.0
1015,8.0,5.0
1015,4.0,15.0
1015,5.0,7.0
1015,9.0,7.0
1015,11.0,3.0
1015,9.0,30.0
1015,3.0,3.0
1015,7.0,7.0
1015,7.0,2.0
1015,7.0,13.0
1015,6.0,9.0
1015,7.0,13.0
1015,5.0,20.0
1015,7.0,22.0
1015,5.0,9.0
1015,6.0,19.0
1015,7.0,6.0
1015,7.0,3.0
1015,5.0,23.0
1015,4.0,20.0
1015,8.0,18.0
1015,10.0,10.0
1015,9.0,42.0
1015,6.0,6.0
1015,3.0,3.0
1015,16.0,22.0
1015,10.0,9.0
1015,5.0,9.0
1015,8.0,3.0
1015,10.0,53.0
1015,4.0,47.0
1015,4.0,25.0
1015,5.0,8.0
1015,3.0,68.0
1015,17.0,13.0
1015,6.0,2.0
1015,7.0,16.0
1015,10.0,7.0
1015,9.0,28.0
1015,6.0,192.0
1015,5.0,5.0
1015,29.0,1.0
1015,7.0,5.0
1015,8.0,10.0
1015,3.0,12.0
1015,6.0,3.0
1015,5.0,14.0
1015,10.0,82.0
1015,7.0,22.0
1015,5.0,24.0
1015,7.0,9.0
1015,6.0,15.0
1015,7.0,6.0
1015,9.0,13.0
1015,21.0,1.0
1015,4.0,4.0
1015,6.0,20.0
1015,6.0,4.0
1015,9.0,3.0
1015,5.0,16.0
1015,5.0,36.0
1015,6.0,33.0
1015,9.0,10.0
1015,14.0,2.0
1015,5.0,5.0
1015,6.0,4.0
1015,5.0,3.0
1015,9.0,5.0
1015,4.0,168.0
1015,6.0,2.0
1015,7.0,25.0
1015,9.0,1.0
1015,0.0,9.0
1015,8.0,4.0
1015,8.0,4.0
1015,7.0,56.0
1015,9.0,12.0
1015,5.0,5.0
1015,11.0,7.0
1015,5.0,2.0
1015,5.0,24.0
1015,5.0,9.0
1015,7.0,30.0
1015,9.0,7.0
1015,8.0,3.0
1015,14.0,16.0
1015,3.0,25.0
1015,4.0,6.0
1015,6.0,14.0
1015,9.0,6.0
1015,8.0,1.0
1015,8.0,72.0
1015,11.0,5.0
1015,7.0,27.0
1015,12.0,35.0
1015,7.0,45.0
1015,4.0,79.0
1015,15.0,0.0
1015,7.0,1.0
1015,0.0,24.0
1015,7.0,72.0
1015,9.0,7.0
1015,5.0,5.0
1015,5.0,16.0
1015,7.0,14.0
1015,7.0,9.0
1015,4.0,19.0
1015,5.0,27.0
1015,4.0,33.0
1015,6.0,5.0
1015,9.0,2.0
1015,10.0,9.0
1015,5.0,23.0
1015,6.0,5.0
1015,2.0,9.0
1015,5.0,6.0
1015,7.0,9.0
1015,6.0,16.0
1015,13.0,5.0
1015,6.0,24.0
1015,6.0,17.0
1015,5.0,10.0
1015,12.0,2.0
1015,2.0,1.0
1015,6.0,7.0
1015,7.0,7.0
1015,5.0,6.0
1015,6.0,6.0
1015,7.0,10.0
1015,1.0,18.0
1015,4.0,12.0
1015,18.0,26.0
1015,2.0,10.0
1015,8.0,36.0
1015,53.0,23.0
1015,10.0,98.0
1015,5.0,12.0
1015,7.0,75.0
1015,10.0,3.0
1015,3.0,6.0
1015,9.0,8.0
1015,6.0,7.0
1015,8.0,7.0
1015,6.0,4.0
1015,7.0,10.0
1015,6.0,2.0
1015,9.0,5.0
1015,8.0,34.0
1015,8.0,17.0
1015,10.0,104.0
1015,9.0,5.0
1015,6.0,26.0
1015,4.0,1.0
1015,6.0,2.0
1015,8.0,2.0
1015,2.0,31.0
1015,6.0,36.0
1015,7.0,5.0
1015,7.0,11.0
1015,6.0,3.0
1015,3.0,10.0
1015,10.0,8.0
1015,6.0,4.0
1015,3.0,15.0
1015,13.0,5.0
1015,9.0,10.0
1015,5.0,5.0
1015,5.0,4.0
1015,4.0,3.0
1015,6.0,24.0
1015,8.0,38.0
1015,7.0,3.0
1015,8.0,24.0
1015,5.0,45.0
1015,7.0,12.0
1015,6.0,10.0
1015,5.0,8.0
1015,9.0,3.0
1015,6.0,98.0
1015,7.0,5.0
1015,13.0,316.0
1015,7.0,1.0
1015,7.0,3.0
1015,7.0,12.0
1015,6.0,18.0
1015,5.0,6.0
1015,5.0,4.0
1015,3.0,2.0
1015,4.0,10.0
1015,6.0,2.0
1015,14.0,0.0
1015,7.0,22.0
1015,4.0,19.0
1015,4.0,4.0
1015,5.0,43.0
1015,4.0,56.0
1015,7.0,38.0
1015,17.0,4.0
1015,10.0,10.0
1015,5.0,6.0
1015,3.0,13.0
1015,13.0,23.0
1015,6.0,29.0
1015,4.0,12.0
1015,6.0,5.0
1015,6.0,12.0
1015,7.0,357.0
1015,1.0,18.0
1015,7.0,5.0
1015,7.0,5.0
1015,7.0,6.0
1015,5.0,12.0
1015,4.0,153.0
1015,7.0,21.0
1015,11.0,90.0
1015,23.0,25.0
1015,6.0,24.0
1015,2.0,41.0
1015,10.0,0.0
1015,7.0,2.0
1015,6.0,5886.0
1015,3.0,89.0
1015,7.0,250.0
1015,7.0,14.0
1015,5.0,14.0
1015,7.0,40.0
1015,6.0,36.0
1015,2.0,20.0
1015,11.0,93.0
1015,6.0,32.0
1015,9.0,2.0
1015,11.0,0.0
1015,5.0,31.0
1015,14.0,62.0
1015,5.0,60.0
1015,6.0,3.0
1015,0.0,163.0
1015,7.0,3.0
1015,7.0,7.0
1015,6.0,11.0
1015,0.0,24.0
1015,4.0,48.0
1015,11.0,15.0
1015,6.0,176.0
1015,5.0,17.0
1015,6.0,5.0
1015,5.0,9.0
1015,4.0,14.0
1015,5.0,9.0
1015,9.0,34.0
1015,6.0,18.0
1015,6.0,15.0
1015,7.0,7.0
1015,8.0,7.0
1015,5.0,8.0
1015,6.0,9.0
1015,8.0,4.0
1015,22.0,75.0
1015,6.0,12.0
1015,10.0,1.0
1015,5.0,7.0
1015,5.0,52.0
1015,6.0,29.0
1015,6.0,6.0
1015,9.0,2.0
1015,10.0,1.0
